,customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packetss,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Most_usable_protocol,Churn
82,9191-MYQKX,Female,46,7,Yes,DSL,No,No,1,2254.5,1316042,9583125.0,12777501.0,41126.3125,54835.083333333336,DNS,Yes
83,9919-YLNNG,Female,28,42,Yes,DSL,Yes,Yes,1,3114.0,1295669,9434773.0,12579698.0,40489.65625,53986.208333333336,SSL,No
84,0318-ZOPWS,Female,59,49,Yes,DOCSIS,No,No,0,604.5,2502719,18224243.0,24298991.0,78209.96875,104279.95833333333,YOUTUBE,No
85,4445-ZJNMU,Male,29,9,Yes,DSL,Yes,Yes,1,2979.0,3171653,23095272.0,30793696.0,99114.15625,132152.20833333334,HTTP,No
86,4808-YNLEU,Female,24,35,Yes,FTTB,Yes,No,1,1864.5,1135852,8271021.0,11028029.0,35495.375,47327.166666666664,TelegramChat,No
87,1862-QRWPE,Female,31,48,Yes,DOCSIS,No,No,0,619.5,2787655,20299084.0,27065446.0,87114.21875,116152.29166666667,FTP,No
88,2796-NNUFI,Female,41,46,Yes,DOCSIS,No,No,2,598.5,1931627,14065678.0,18754238.0,60363.34375,80484.45833333333,RDP,No
89,3016-KSVCP,Male,22,29,No,FTTB,Yes,No,1,1012.5,2905943,21160431.0,28213908.0,90810.71875,121080.95833333333,APPLE,No
90,4767-HZZHQ,Male,62,30,Yes,DSL,No,No,0,2461.5,1974340,14376705.0,19168940.0,61698.125,82264.16666666667,YANDEX,No
91,2424-WVHPL,Male,52,1,Yes,DSL,No,No,2,2241.0,2914833,21225166.0,28300222.0,91088.53125,121451.375,IP_ICMP,No
92,7233-PAHHL,Male,35,66,Yes,FTTB,Yes,Yes,2,2520.0,2719867,19805467.0,26407289.0,84995.84375,113327.79166666667,SSL_NO_CERT,No
93,6067-NGCEU,Female,23,65,Yes,DSL,Yes,Yes,1,3331.5,2250349,16386541.0,21848722.0,70323.40625,93764.54166666667,MICROSOFT,No
94,9848-JQJTX,Male,30,72,Yes,DSL,Yes,Yes,2,3027.0,3032498,22081976.0,29442635.0,94765.5625,126354.08333333333,OPENVPN,No
95,8637-XJIVR,Female,50,12,Yes,DSL,No,No,0,2368.5,1320391,9614793.0,12819725.0,41262.21875,55016.291666666664,SKYPE,Yes
96,9803-FTJCG,Male,43,71,Yes,FTTB,No,No,2,2005.5,2717464,19787968.0,26383959.0,84920.75,113227.66666666667,VIBER,No
97,0278-YXOOG,Male,23,5,Yes,DOCSIS,No,No,2,631.5,1434996,10449321.0,13932429.0,44843.625,59791.5,ORACLE,Yes
98,3212-KXOCR,Male,36,52,Yes,DOCSIS,No,No,1,630.0,1703248,12402673.0,16536898.0,53226.5,70968.66666666667,OPENVPN,No
99,4598-XLKNJ,Female,46,25,Yes,DSL,Yes,Yes,2,2955.0,1555479,11326652.0,15102203.0,48608.71875,64811.625,WebDAV,Yes
100,6380-ARCEH,Male,31,1,Yes,DOCSIS,No,No,1,606.0,2463629,17939598.0,23919465.0,76988.40625,102651.20833333333,SKYPE,No
101,3679-XASPY,Female,61,1,Yes,DOCSIS,No,No,1,583.5,1360881,9909633.0,13212844.0,42527.53125,56703.375,APPLE_ICLOUD,No
102,7123-WQUHX,Male,27,38,Yes,DSL,Yes,No,2,2850.0,2014982,14672651.0,19563535.0,62968.1875,83957.58333333333,HTTP,No
103,5386-THSLQ,Female,33,66,No,FTTB,Yes,No,2,1366.5,1260721,9180290.0,12240387.0,39397.53125,52530.041666666664,TWITCH,No
104,3192-NQECA,Male,46,68,Yes,DSL,Yes,Yes,0,3300.0,870829,6341183.0,8454911.0,27213.40625,36284.541666666664,TelegramChat,Yes
105,6180-YBIQI,Male,18,5,No,FTTB,No,No,1,729.0,2757424,20078948.0,26771932.0,86169.5,114892.66666666667,UPNP,No
106,6728-DKUCO,Female,44,72,Yes,DSL,Yes,Yes,1,3124.5,2601390,18942743.0,25256992.0,81293.4375,108391.25,SKYPE,No
107,9750-BOOHV,Female,42,32,No,FTTB,No,No,0,904.5,2913253,21213660.0,28284881.0,91039.15625,121385.54166666667,GOOGLE,No
108,8597-CWYHH,Male,32,43,Yes,DSL,Yes,Yes,0,2830.5,2818310,20522307.0,27363076.0,88072.1875,117429.58333333333,YANDEX,No
109,2848-YXSMW,Male,39,72,Yes,DOCSIS,No,No,1,582.0,1278767,9311697.0,12415596.0,39961.46875,53281.958333333336,SPOTIFY,No
110,0486-HECZI,Male,41,55,Yes,DSL,Yes,No,2,2902.5,1279334,9315825.0,12421101.0,39979.1875,53305.583333333336,WebDAV,Yes
111,4549-ZDQYY,Female,53,52,Yes,FTTB,No,No,0,1738.5,2428429,17683280.0,23577707.0,75888.40625,101184.54166666667,GOOGLE_MAPS,No
112,5712-AHQNN,Female,29,43,Yes,DSL,Yes,No,1,2749.5,2850176,20754348.0,27672464.0,89068.0,118757.33333333333,GOOGLE,No
113,4846-WHAFZ,Female,55,37,Yes,DSL,No,No,1,2295.0,1172497,8537862.0,11383817.0,36640.53125,48854.041666666664,OFFICE_365,Yes
114,5256-SKJGO,Female,54,64,No,FTTB,Yes,Yes,1,1638.0,3093140,22523558.0,30031411.0,96660.625,128880.83333333333,FTP,No
115,3071-VBYPO,Male,19,3,Yes,DSL,Yes,No,1,2695.5,1177759,8576179.0,11434906.0,36804.96875,49073.291666666664,STARCRAFT,No
116,9560-BBZXK,Female,43,36,No,FTTB,No,No,1,931.5,1836057,13369759.0,17826345.0,57376.78125,76502.375,TelegramChat,No
117,5299-RULOA,Female,26,10,Yes,DSL,Yes,Yes,1,3007.5,1355711,9871986.0,13162648.0,42365.96875,56487.958333333336,HTTP,Yes
118,8402-OOOHJ,Female,54,41,Yes,DOCSIS,No,No,2,619.5,2551305,18578036.0,24770715.0,79728.28125,106304.375,YANDEX,No
119,9445-ZUEQE,Male,52,27,Yes,DSL,No,No,0,2556.0,2689250,19582520.0,26110028.0,84039.0625,112052.08333333333,WebDAV,No
120,1091-SOZGA,Female,38,56,Yes,DSL,Yes,Yes,0,2994.0,2168678,15791831.0,21055775.0,67771.1875,90361.58333333333,TOR,No
121,2928-HLDBA,Female,32,6,Yes,DOCSIS,No,No,1,621.0,2853115,20775749.0,27700999.0,89159.84375,118879.79166666667,TOR,No
122,0404-SWRVG,Male,20,3,Yes,DSL,No,No,2,2232.0,714243,5200958.0,6934612.0,22320.09375,29760.125,HTTP,Yes
123,6497-TILVL,Female,53,7,Yes,FTTB,No,No,2,1521.0,2872131,20914219.0,27885626.0,89754.09375,119672.125,POP3,No
124,7219-TLZHO,Female,59,4,Yes,DOCSIS,No,No,0,625.5,3041046,22144221.0,29525628.0,95032.6875,126710.25,MQTT,No
125,4622-YNKIJ,Male,62,33,Yes,DSL,Yes,No,2,2668.5,2930311,21337873.0,28450498.0,91572.21875,122096.29166666667,TWITCH,No
126,4412-YLTKF,Female,24,27,Yes,DSL,No,No,1,2341.5,1444739,10520268.0,14027024.0,45148.09375,60197.458333333336,YANDEX,Yes
127,6734-PSBAW,Male,24,72,Yes,DOCSIS,No,No,2,706.5,1585396,11544501.0,15392668.0,49543.625,66058.16666666667,SKYPE,No
128,3930-ZGWVE,Male,44,1,Yes,DOCSIS,No,No,1,592.5,2891130,21052566.0,28070088.0,90347.8125,120463.75,NTP,No
129,2639-UGMAZ,Male,30,71,No,FTTB,Yes,Yes,0,1693.5,2800393,20391839.0,27189119.0,87512.28125,116683.04166666667,NETFLIX,No
130,2876-GZYZC,Female,58,13,Yes,DSL,No,Yes,2,2578.5,2349360,17107517.0,22810023.0,73417.5,97890.0,TWITCH,No
131,6207-WIOLX,Female,29,25,No,FTTB,Yes,Yes,0,1758.0,792141,5768194.0,7690926.0,24754.40625,33005.875,SSH,Yes
132,8587-XYZSF,Male,39,67,Yes,FTTB,No,No,2,1516.5,2021518,14720244.0,19626993.0,63172.4375,84229.91666666667,SMTP,No
133,3091-FYHKI,Male,61,1,No,FTTB,No,Yes,2,1063.5,652386,4750529.0,6334040.0,20387.0625,27182.75,TelegramChat,Yes
134,2372-HWUHI,Male,33,2,Yes,FTTB,No,No,1,1330.5,1803076,13129598.0,17506132.0,56346.125,75128.16666666667,OFFICE_365,Yes
135,7799-LGRDP,Female,57,43,Yes,DOCSIS,No,No,2,771.0,1778598,12951355.0,17268474.0,55581.1875,74108.25,NETFLIX,No
136,7850-VWJUU,Female,63,23,Yes,DSL,No,No,2,2250.0,2147580,15638200.0,20850934.0,67111.875,89482.5,NTP,No
137,3774-VBNXY,Female,53,64,Yes,DOCSIS,No,No,0,606.0,2429208,17688952.0,23585270.0,75912.75,101217.0,MSSQL,No
138,6217-KDYWC,Male,24,57,Yes,DOCSIS,No,No,2,588.0,1728744,12588329.0,16784440.0,54023.25,72031.0,APPLE,No
139,0390-DCFDQ,Female,25,1,Yes,DSL,No,No,2,2113.5,1106473,8057090.0,10742787.0,34577.28125,46103.041666666664,HTTP,Yes
140,3146-MSEGF,Female,41,72,Yes,FTTB,Yes,Yes,0,2641.5,3083391,22452568.0,29936757.0,96355.96875,128474.625,SSH,No
141,4080-OGPJL,Female,41,8,Yes,FTTB,No,Yes,0,2134.5,1463278,10655265.0,14207020.0,45727.4375,60969.916666666664,ORACLE,Yes
142,1095-WGNGG,Female,19,61,Yes,DSL,Yes,Yes,0,3031.5,915569,6666969.0,8889293.0,28611.53125,38148.708333333336,APPLE_ITUNES,No
143,2636-SJDOU,Male,43,64,Yes,DSL,No,No,1,2529.0,1409412,10263024.0,13684033.0,44044.125,58725.5,MSSQL,No
144,1131-QQZEB,Male,30,71,Yes,DOCSIS,No,No,0,718.5,1515537,11035803.0,14714405.0,47360.53125,63147.375,WebDAV,No
145,5716-EZXZN,Female,44,65,Yes,DSL,Yes,No,2,2971.5,1898521,13824608.0,18432811.0,59328.78125,79105.04166666667,NetBIOS,No
146,6837-BJYDQ,Male,39,3,Yes,DOCSIS,No,No,2,588.0,2758941,20089995.0,26786660.0,86216.90625,114955.875,TEAMVIEWER,No
147,2135-RXIHG,Male,50,1,Yes,FTTB,No,No,2,1369.5,1004039,7311188.0,9748252.0,31376.21875,41834.958333333336,IP_ICMP,Yes
148,6440-DKQGE,Male,18,30,Yes,FTTB,Yes,No,2,1935.0,2896405,21090977.0,28121303.0,90512.65625,120683.54166666667,SSH,No
149,3466-BYAVD,Male,42,15,Yes,FTTB,No,Yes,0,2085.0,2394881,17438991.0,23251988.0,74840.03125,99786.70833333333,TelegramChat,No
150,3780-YVMFA,Female,19,8,Yes,FTTB,Yes,Yes,0,2056.5,2245074,16348129.0,21797507.0,70158.5625,93544.75,TOR,No
151,3874-EQOEP,Male,60,7,Yes,DSL,Yes,Yes,1,2850.0,1913888,13936507.0,18582009.0,59809.0,79745.33333333333,APPLE,Yes
152,1679-JRFBR,Female,44,70,Yes,DSL,Yes,Yes,2,3244.5,1762687,12835495.0,17113993.0,55083.96875,73445.29166666667,IAX,No
153,9073-ZZIAY,Male,56,62,Yes,FTTB,Yes,Yes,0,2583.0,2433778,17722230.0,23629641.0,76055.5625,101407.41666666667,HTTP_PROXY,No
154,3077-RSNTJ,Female,45,6,Yes,DOCSIS,No,No,1,591.0,1282153,9336353.0,12448471.0,40067.28125,53423.041666666664,RDP,No
155,6551-GNYDG,Female,58,14,Yes,DSL,No,Yes,2,2427.0,2480580,18063032.0,24084043.0,77518.125,103357.5,MICROSOFT,No
156,9167-APMXZ,Female,42,22,Yes,DSL,Yes,No,1,2524.5,2965285,21592546.0,28790062.0,92665.15625,123553.54166666667,IMAP,No
157,2749-CTKAJ,Male,25,22,Yes,DOCSIS,No,No,0,604.5,1019645,7424828.0,9899771.0,31863.90625,42485.208333333336,SKYPE,No
158,6371-NZYEG,Male,35,16,Yes,FTTB,Yes,No,1,1927.5,1583929,11533818.0,15378425.0,49497.78125,65997.04166666667,SSL_NO_CERT,No
159,7554-NEWDD,Male,50,10,Yes,DOCSIS,No,No,0,771.0,2205363,16058963.0,21411951.0,68917.59375,91890.125,HTTP,No
160,8992-VONJD,Female,58,13,Yes,FTTB,No,No,0,1680.0,3090971,22507763.0,30010352.0,96592.84375,128790.45833333333,FTP_DATA,No
161,0867-MKZVY,Female,24,20,Yes,DSL,No,No,0,2472.0,1427506,10394781.0,13859709.0,44609.5625,59479.416666666664,FACEBOOK,Yes
162,4482-EWFMI,Female,19,2,Yes,DSL,No,No,0,2091.0,1919568,13977867.0,18637157.0,59986.5,79982.0,MICROSOFT,No
163,4648-YPBTM,Male,25,53,Yes,FTTB,No,Yes,1,2217.0,3020795,21996757.0,29329011.0,94399.84375,125866.45833333333,UPNP,No
164,2907-ILJBN,Female,44,11,Yes,DOCSIS,No,No,1,618.0,2519526,18346628.0,24462171.0,78735.1875,104980.25,TelegramChat,No
165,6345-FZOQH,Male,32,69,Yes,DOCSIS,No,No,0,597.0,2404137,17506391.0,23341855.0,75129.28125,100172.375,IP_ICMP,No
166,3376-BMGFE,Female,46,4,Yes,DSL,No,No,2,2127.0,1625765,11838459.0,15784613.0,50805.15625,67740.20833333333,FTP,Yes
167,5997-OPVFA,Male,58,72,Yes,FTTB,Yes,Yes,1,2671.5,1491211,10858667.0,14478223.0,46600.34375,62133.791666666664,HTTP,No
168,3445-HXXGF,Male,63,58,No,FTTB,No,Yes,2,1359.0,849681,6187188.0,8249584.0,26552.53125,35403.375,STARCRAFT,Yes
169,1159-WFSGR,Female,28,16,Yes,DOCSIS,No,No,1,612.0,1050407,7648830.0,10198440.0,32825.21875,43766.958333333336,APPLE,No
170,7654-YWJUF,Male,64,43,Yes,DSL,No,No,2,2527.5,2295400,16714592.0,22286124.0,71731.25,95641.66666666667,HTTP,No
171,1875-QIVME,Female,60,2,Yes,DSL,Yes,Yes,2,3132.0,653260,4756894.0,6342526.0,20414.375,27219.166666666668,HTTP_PROXY,Yes
172,6727-IOTLZ,Male,33,14,Yes,FTTB,Yes,Yes,1,2458.5,1296421,9440249.0,12587000.0,40513.15625,54017.541666666664,HTTP,No
173,0691-JVSYA,Female,34,53,Yes,DSL,Yes,Yes,1,2845.5,768838,5598507.0,7464677.0,24026.1875,32034.916666666668,GMAIL,Yes
174,5918-VUKWP,Female,62,32,Yes,DOCSIS,No,No,0,616.5,1932324,14070753.0,18761005.0,60385.125,80513.5,SMTP,No
175,1744-JHKYS,Female,43,34,Yes,DOCSIS,No,No,1,741.0,3041394,22146755.0,29529007.0,95043.5625,126724.75,HTTP,No
176,2656-FMOKZ,Female,34,15,Yes,DSL,No,No,1,2233.5,1428204,10399864.0,13866486.0,44631.375,59508.5,HTTP,Yes
177,2070-FNEXE,Female,35,7,Yes,DSL,No,No,1,2293.5,1638257,11929423.0,15905898.0,51195.53125,68260.70833333333,RDP,Yes
